region_type,starts,ends
silence,7327930,10023150
skip,16048320,16688920
skip,16694220,17195190
skip,18826030,24490120
silence,19941940,24121720
skip,26389570,27650080
silence,27866980,31559550
skip,32424390,35580840
silence,41830880,57599990
