region_type,starts,ends
extra,1250,2096330
subregion,2100000,5700000
silence,5419270,5700000
subregion,12900000,16500000
silence,12900000,13232140
subregion,19200000,22800000
silence,22329480,22800000
subregion,26700000,30300000
silence,26700000,27948620
