region_type,starts,ends
makeup,7030,362950
makeup,362950,1803860
subregion,11100000,14700000
silence,13240920,14700000
extra,18600590,19100410
subregion,19200000,22800000
subregion,24900000,28500000
subregion,28500000,32100000
skip,30554920,31250900
