region_type,starts,ends
makeup,7500710,9720900
surplus,10141910,10201090
subregion,11100000,14700000
skip,12442960,13417900
silence,13420220,14700000
subregion,21300000,24900000
subregion,30600000,34200000
subregion,43800000,47400000
