region_type,starts,ends
makeup,34120,3599340
subregion,3900000,7500000
silence,7243890,7500000
skip,7243890,7411880
subregion,13500000,17100000
skip,13502640,14154220
subregion,19800000,23400000
skip,21968920,23105520
silence,23190610,23400000
subregion,31800000,35400000
