region_type,starts,ends
makeup,3004000,4685570
subregion,11400000,15000000
subregion,19200000,22800000
skip,21195210,21990730
subregion,29700000,33300000
skip,31335140,32224940
subregion,38400000,41746060
skip,41746060,42003280
