region_type,starts,ends
skip,6915900,8621110
silence,6969570,7438830
silence,7451800,8595160
skip,9314760,12185040
silence,9314760,11977270
skip,18198290,22469370
silence,18733930,18988010
silence,19435600,19637540
silence,19864580,21496240
skip,42710510,57599990
silence,42861690,57599990
