region_type,starts,ends
surplus,302740,3900620
subregion,8700000,11011290
skip,11011290,12428320
subregion,20100000,23700000
extra,23746500,25134110
subregion,25200000,28800000
subregion,28800000,32400000
skip,30779730,31603280
silence,31603280,32400000
