region_type,starts,ends
subregion,2700000,6300000
silence,6285520,6300000
subregion,9300000,12900000
subregion,20700000,24300000
skip,21534680,22297500
subregion,40800000,44400000
skip,42409350,43103160
makeup,46518110,47578900
makeup,47580630,47942130
