region_type,starts,ends
silence,3451820,12557170
skip,12559640,13099500
silence,22859910,23098160
skip,23099160,25726950
silence,23584240,25698560
silence,31691890,31829170
skip,34017560,35002590
silence,41241660,41733500
silence,42223070,42691430
