region_type,starts,ends
subregion,10,3600000
silence,476050,3600000
extra,3602460,4298970
extra,4299770,4499490
silence,4299770,4359730
subregion,4500000,8100000
subregion,8100000,11700000
extra,11700000,11998460
subregion,12000000,15600000
makeup,15601730,15635860
silence,15635860,15635860
extra,31448240,31686490
silence,31448240,31448240
silence,31686490,31686490
extra,33894560,34332490
silence,33894560,33894560
