region_type,starts,ends
skip,1200640,3291340
skip,8675740,9149620
skip,9773190,10752590
skip,12034110,12839210
silence,18744220,23265770
silence,32512350,37530760
silence,39339520,40542380
skip,40617040,41083710
silence,50019980,57599990
