region_type,starts,ends
subregion,2100000,5700000
subregion,12900000,16500000
silence,12900000,12923330
silence,16170470,16500000
makeup,26100440,27043710
subregion,29700000,33300000
subregion,33300000,36900000
silence,35946790,36900000
skip,35947840,36722160
