region_type,starts,ends
subregion,1000,3600000
silence,525730,526330
silence,1016630,1799530
subregion,13800000,17400000
subregion,21300000,24900000
skip,21300000,21979070
silence,22932150,23354640
silence,23949560,24121780
makeup,40200000,42596800
subregion,43800000,47400000
silence,47400000,47400000
