region_type,starts,ends
skip,2192870,2358250
skip,2370950,2664040
skip,2696400,2969690
silence,4830930,6683520
skip,13071470,16469180
silence,13845810,16149130
skip,22505500,22689180
skip,22859960,24858760
silence,23577670,24540190
skip,26851620,27348000
skip,27623040,28739860
silence,28855540,29363750
skip,29501750,29630450
silence,29761620,29953080
silence,44498430,44498430
