region_type,starts,ends
subregion,3000000,6600000
subregion,7200000,10800000
subregion,11100000,14700000
silence,11567970,14700000
skip,11567970,14700000
makeup,24900000,28043510
subregion,34500000,38100000
silence,38096240,38100000
