region_type,starts,ends
subregion,4800000,8400000
makeup,14100430,15025460
subregion,19200000,22800000
silence,20559880,21479610
subregion,26700000,30300000
silence,29908880,30300000
subregion,40500000,44100000
silence,41225850,41439620
