region_type,starts,ends
skip,7241930,7551040
skip,9570600,10162620
silence,14034350,23402320
skip,36050040,37357260
skip,40448840,40850550
skip,41161850,41449310
silence,48289140,49514860
skip,49665320,50162400
skip,50429830,50761940
skip,50986150,51524900
silence,52661910,57599990
