region_type,starts,ends
silence,10285020,17558950
skip,23567010,23954760
skip,24896750,25075530
skip,25079800,25191710
skip,25196570,25493190
skip,25641580,25774830
skip,26079050,26325120
skip,26343820,26435000
silence,26435000,31566510
