region_type,starts,ends
subregion,5700000,9300000
skip,8823510,9300000
silence,8869240,9300000
subregion,16800000,20400000
subregion,22200000,25800000
silence,25543230,25800000
skip,25543230,25800000
subregion,36600000,40200000
makeup,44112800,44846970
