region_type,starts,ends
subregion,10,3600000
subregion,4500000,8100000
skip,7129040,8099130
subregion,13500000,17100000
silence,13500000,13721810
skip,13721810,13721810
subregion,17100000,20700000
makeup,24749470,26343000
