region_type,starts,ends
silence,9431720,12567670
skip,23499660,23668460
skip,24211420,24502570
skip,26659160,26934330
skip,26935930,27116140
skip,27826660,27875960
skip,28050420,28138040
skip,30923160,31758580
skip,33265790,33649500
skip,33658330,33769610
skip,38879870,38946080
