region_type,starts,ends
subregion,10200000,13800000
silence,10200000,10337530
subregion,18900000,22500000
makeup,30300250,31711210
subregion,34800000,38400000
skip,35204340,36614820
subregion,45000000,48600000
silence,45000000,45060900
