region_type,starts,ends
makeup,11396170,12896130
subregion,12900000,16500000
skip,13793600,14473010
subregion,24000000,27600000
silence,24000000,24734100
subregion,30600000,34200000
extra,34201110,34629230
surplus,34700360,35084720
subregion,36600000,40200000
skip,39622620,40196350
