region_type,starts,ends
makeup,2700960,6300480
skip,4830070,5519710
extra,6300480,6424670
subregion,10200000,13800000
silence,10200000,10292230
subregion,15600000,19200000
skip,15601240,17985230
subregion,25500000,29100000
skip,28493220,29100000
subregion,37200000,40800000
