region_type,starts,ends
silence,5792880,12979860
silence,20177880,29002700
silence,29463520,30889880
silence,31541840,32139910
silence,32266100,32566150
silence,39076810,39597010
silence,40024060,40412990
silence,42573280,48637900
silence,49912700,57599990
