region_type,starts,ends
subregion,5100000,8700000
skip,5127090,5824050
skip,6235990,8111530
subregion,9000000,12600000
subregion,25500000,29100000
skip,28475890,29100000
makeup,35100670,38302750
subregion,39900000,43500000
