region_type,starts,ends
skip,781370,885010
skip,1728290,1887810
skip,2213040,2421970
skip,2431160,2549960
skip,5105600,12171340
silence,5225880,12171340
skip,14491950,15048160
skip,16116770,16214400
skip,16216200,16456540
skip,16835000,17294620
skip,18598960,21131170
silence,20061710,20947730
skip,22505050,22763290
skip,25814000,25914640
skip,25922790,26029300
skip,26167700,26697650
skip,29661500,35341170
silence,30259190,35201180
skip,39254750,39652690
