region_type,starts,ends
subregion,2100000,5700000
makeup,14936400,16428020
subregion,16800000,20400000
silence,18881860,19001210
subregion,20400000,24000000
skip,22724880,23449790
silence,23482660,24000000
subregion,35700000,39300000
