region_type,starts,ends
skip,204100,314450
skip,7583240,16771500
silence,7845860,10260640
silence,10463650,16770510
skip,18824730,19516410
skip,20150720,21056510
skip,22745520,23120790
silence,25982200,28929550
skip,34758800,35767230
skip,36138770,36520380
skip,38600760,38698280
silence,46071450,48686700
silence,49591020,50054090
silence,50801190,57599990
