region_type,starts,ends
silence,1622900,1624000
silence,6487210,6952960
silence,9533080,9685070
silence,11341480,11342280
silence,11688960,11907840
silence,13499750,14394770
silence,21606550,24407120
silence,26674770,27098950
silence,35388420,36932980
skip,47103100,47710310
silence,55117790,57599990
