region_type,starts,ends
skip,320350,664040
skip,1054750,3945740
silence,3945740,5287020
skip,5287020,5609060
skip,15435980,16141570
silence,16141570,17814680
skip,17814680,18540440
skip,18780750,19457440
skip,23185030,23694370
skip,25190840,25812910
skip,25968000,28108030
skip,28151880,28412310
silence,28412310,30197580
skip,30197580,30311110
skip,31181520,33458860
skip,41668770,43253060
skip,48396130,48793210
silence,48793210,57599990
