region_type,starts,ends
subregion,1000,3600000
makeup,3605730,4624200
makeup,4625250,5824180
subregion,9000000,12600000
silence,11288120,12279980
subregion,16200000,19800000
subregion,25800000,29400000
skip,27306310,28318390
