region_type,starts,ends
subregion,300000,3900000
extra,3957310,4200070
subregion,4200000,7800000
skip,6466980,6848030
makeup,7801060,8823740
subregion,14100000,17700000
skip,14553740,14762440
skip,17220200,17397630
skip,17400230,17489130
skip,17508820,17647510
subregion,21000000,24600000
skip,21111730,21584320
skip,24173480,24600000
